"id","full_name","age","gender","device_type","ad_position","browsing_history","time_of_day","click","row_id"
2771,"user2771",25,"female","tablet","top","entertaiment","afternoon",0,5957
2694,"user2694",40,"non-binary","desktop","bottom","entertaiment","morning",0,5960
2036,"user2036",63,"female","tablet","bottom","entertainment","evening",0,5965
39,"user39",27,"non-binary","tablet","top","education","evening",0,5967
6103,"user6103",40,"female","mobile","side","news","morning",0,5969
7043,"user7043",37,"female","tablet","side","entertaiment","afternoon",0,5973
49,"user49",40,"female","tablet","top","entertaiment","night",0,5975
6796,"user6796",40,"non-binary","mobile","side","shopping","morning",0,5978
1879,"user1879",61,"male","desktop","side","entertaiment","evening",0,5986
8306,"user8306",40,"female","desktop","side","entertainment","morning",0,5989
9521,"user9521",44,"male","desktop","top","entertaiment","evening",0,5990
8004,"user8004",40,"female","desktop","bottom","social media","morning",0,5993
8104,"user8104",40,"female","desktop","bottom","entertaiment","morning",0,5995
3767,"user3767",23,"male","desktop","bottom","shopping","night",0,5996
6652,"user6652",41,"male","tablet","side","entertaiment","morning",0,5999
2009,"user2009",40,"female","tablet","top","news","morning",0,6000
8389,"user8389",40,"female","desktop","side","news","evening",0,6003
161,"user161",40,"female","tablet","side","news","evening",0,6007
6787,"user6787",40,"female","mobile","top","education","night",0,6008
9708,"user9708",38,"male","tablet","side","shopping","night",0,6015
9399,"user9399",37,"male","desktop","bottom","entertainment","evening",0,6016
7637,"user7637",24,"male","desktop","side","entertaiment","afternoon",0,6018
9268,"user9268",40,"female","tablet","top","entertainment","evening",0,6019
4055,"user4055",30,"female","tablet","bottom","entertaiment","morning",0,6020
394,"user394",40,"male","mobile","side","entertaiment","afternoon",0,6021
2101,"user2101",34,"female","mobile","side","entertaiment","evening",0,6023
5091,"user5091",40,"female","desktop","bottom","entertaiment","afternoon",0,6027
9765,"user9765",40,"female","mobile","top","entertainment","morning",0,6029
6210,"user6210",57,"male","tablet","bottom","entertaiment","morning",0,6037
3823,"user3823",57,"female","mobile","bottom","entertaiment","evening",0,6041
5976,"user5976",40,"non-binary","desktop","top","entertaiment","morning",0,6043
8970,"user8970",40,"female","mobile","side","social media","afternoon",0,6044
372,"user372",33,"female","mobile","bottom","entertainment","afternoon",0,6045
9497,"user9497",40,"female","mobile","side","news","morning",0,6048
6419,"user6419",18,"male","desktop","bottom","shopping","night",0,6049
1670,"user1670",44,"non-binary","tablet","top","entertaiment","night",0,6050
3826,"user3826",40,"female","mobile","bottom","news","afternoon",0,6053
554,"user554",40,"male","mobile","side","entertainment","morning",0,6065
6189,"user6189",50,"female","mobile","top","entertaiment","morning",0,6068
128,"user128",55,"female","tablet","top","entertaiment","afternoon",0,6070
5982,"user5982",43,"female","tablet","top","entertaiment","evening",0,6074
925,"user925",55,"non-binary","mobile","bottom","education","morning",0,6076
3122,"user3122",48,"female","mobile","bottom","entertaiment","morning",0,6082
4642,"user4642",46,"non-binary","mobile","top","entertaiment","evening",0,6085
5576,"user5576",40,"female","desktop","top","shopping","night",0,6086
2687,"user2687",21,"male","desktop","bottom","entertainment","morning",0,6090
6283,"user6283",40,"female","desktop","side","entertaiment","morning",0,6093
6181,"user6181",54,"male","tablet","top","education","night",0,6095
4714,"user4714",61,"female","mobile","bottom","social media","morning",0,6096
9666,"user9666",63,"non-binary","desktop","side","education","night",0,6101
7356,"user7356",41,"male","tablet","side","shopping","night",0,6102
8961,"user8961",40,"non-binary","mobile","bottom","news","night",0,6104
1275,"user1275",40,"non-binary","desktop","bottom","entertaiment","morning",0,6111
7159,"user7159",60,"female","desktop","bottom","entertainment","evening",0,6115
5735,"user5735",46,"female","desktop","bottom","entertaiment","evening",0,6119
4711,"user4711",40,"non-binary","desktop","top","entertaiment","night",0,6120
5618,"user5618",40,"female","desktop","side","entertaiment","morning",0,6122
8799,"user8799",40,"female","mobile","bottom","education","night",0,6126
4722,"user4722",40,"female","mobile","bottom","shopping","evening",0,6128
6433,"user6433",45,"female","mobile","bottom","entertaiment","morning",0,6132
6217,"user6217",48,"non-binary","tablet","side","entertainment","evening",0,6134
8279,"user8279",40,"female","desktop","top","entertaiment","evening",0,6137
1298,"user1298",40,"female","desktop","side","social media","morning",0,6140
9850,"user9850",45,"female","desktop","top","shopping","afternoon",0,6141
6714,"user6714",44,"female","desktop","side","entertaiment","morning",0,6142
3544,"user3544",40,"male","tablet","bottom","news","evening",0,6148
1131,"user1131",46,"female","desktop","bottom","shopping","night",0,6153
2960,"user2960",40,"female","tablet","top","entertaiment","evening",0,6155
8449,"user8449",31,"female","mobile","side","entertaiment","evening",0,6158
3295,"user3295",40,"male","tablet","top","education","morning",0,6160
3378,"user3378",53,"non-binary","desktop","top","shopping","afternoon",0,6162
7039,"user7039",40,"female","desktop","top","entertaiment","afternoon",0,6164
5093,"user5093",40,"female","tablet","bottom","entertaiment","morning",0,6170
8818,"user8818",47,"female","mobile","bottom","entertainment","evening",0,6172
202,"user202",49,"female","desktop","side","social media","evening",0,6180
6737,"user6737",60,"female","mobile","bottom","education","evening",0,6187
3718,"user3718",40,"female","tablet","bottom","entertaiment","morning",0,6191
4288,"user4288",62,"non-binary","tablet","top","entertaiment","night",0,6192
3499,"user3499",45,"female","tablet","side","social media","evening",0,6195
5824,"user5824",59,"female","desktop","bottom","entertainment","night",0,6196
4308,"user4308",40,"male","mobile","side","news","morning",0,6198
7231,"user7231",38,"male","mobile","side","entertaiment","evening",0,6200
3781,"user3781",23,"female","mobile","top","entertainment","morning",0,6202
3560,"user3560",33,"female","tablet","bottom","entertaiment","evening",0,6207
2073,"user2073",40,"non-binary","tablet","top","education","morning",0,6208
1600,"user1600",24,"female","desktop","side","entertaiment","morning",0,6209
5877,"user5877",22,"female","tablet","side","entertaiment","morning",0,6210
2663,"user2663",40,"female","mobile","bottom","entertaiment","night",0,6212
1383,"user1383",27,"female","desktop","top","entertainment","night",0,6213
5464,"user5464",40,"female","mobile","bottom","entertaiment","morning",0,6214
5334,"user5334",40,"non-binary","desktop","top","news","morning",0,6215
9326,"user9326",40,"male","desktop","bottom","social media","evening",0,6217
4022,"user4022",40,"non-binary","mobile","top","entertaiment","morning",0,6219
8214,"user8214",25,"female","tablet","top","entertaiment","afternoon",0,6220
3810,"user3810",40,"non-binary","mobile","bottom","entertainment","evening",0,6221
8087,"user8087",40,"female","desktop","bottom","entertaiment","afternoon",0,6223
4185,"user4185",40,"non-binary","tablet","side","news","afternoon",0,6229
9685,"user9685",40,"female","desktop","top","entertainment","evening",0,6235
8531,"user8531",54,"female","tablet","bottom","education","morning",0,6236
8079,"user8079",62,"non-binary","tablet","side","social media","afternoon",0,6237
7169,"user7169",40,"female","mobile","bottom","entertaiment","morning",0,6248
7906,"user7906",40,"female","mobile","bottom","education","morning",0,6249
3138,"user3138",50,"male","desktop","side","education","evening",0,6250
3165,"user3165",40,"male","desktop","bottom","entertaiment","afternoon",0,6255
3130,"user3130",18,"female","mobile","top","entertainment","morning",0,6256
8903,"user8903",24,"male","tablet","side","social media","evening",0,6258
148,"user148",40,"female","desktop","bottom","entertaiment","night",0,6259
6775,"user6775",40,"female","desktop","bottom","shopping","morning",0,6260
8323,"user8323",63,"female","desktop","bottom","entertaiment","morning",0,6265
7861,"user7861",40,"female","mobile","top","entertaiment","night",0,6266
8648,"user8648",46,"female","tablet","side","social media","evening",0,6268
1467,"user1467",40,"non-binary","tablet","top","entertaiment","night",0,6272
9918,"user9918",24,"non-binary","tablet","bottom","news","morning",0,6276
9764,"user9764",40,"female","desktop","top","shopping","evening",0,6280
524,"user524",45,"non-binary","desktop","side","education","night",0,6281
6895,"user6895",40,"female","desktop","bottom","education","night",0,6282
158,"user158",61,"non-binary","desktop","bottom","education","evening",0,6284
6023,"user6023",40,"non-binary","tablet","side","news","afternoon",0,6288
3258,"user3258",40,"female","desktop","top","entertaiment","morning",0,6289
8895,"user8895",40,"female","tablet","top","social media","morning",0,6291
108,"user108",40,"non-binary","tablet","bottom","entertaiment","afternoon",0,6294
7375,"user7375",57,"female","desktop","bottom","entertaiment","evening",0,6297
7297,"user7297",18,"female","desktop","bottom","entertainment","evening",0,6298
4330,"user4330",40,"female","tablet","side","news","evening",0,6301
428,"user428",40,"female","mobile","top","entertaiment","night",0,6302
7345,"user7345",56,"male","tablet","top","social media","morning",0,6307
2681,"user2681",59,"female","desktop","bottom","education","night",0,6308
2594,"user2594",29,"male","mobile","side","shopping","evening",0,6312
2633,"user2633",40,"female","desktop","top","shopping","night",0,6315
137,"user137",40,"female","mobile","side","shopping","night",0,6323
7931,"user7931",35,"female","desktop","side","news","afternoon",0,6325
7201,"user7201",21,"female","desktop","bottom","entertainment","morning",0,6326
2029,"user2029",27,"female","mobile","top","entertaiment","afternoon",0,6327
4948,"user4948",55,"female","mobile","bottom","education","morning",0,6328
1777,"user1777",40,"non-binary","mobile","side","entertainment","morning",0,6329
6276,"user6276",39,"female","desktop","side","entertaiment","morning",0,6331
5620,"user5620",53,"female","desktop","side","entertainment","evening",0,6333
43,"user43",23,"male","tablet","bottom","entertaiment","night",0,6338
8386,"user8386",44,"non-binary","mobile","bottom","entertainment","morning",0,6340
5008,"user5008",30,"female","desktop","side","social media","evening",0,6342
7490,"user7490",52,"female","tablet","bottom","social media","afternoon",0,6349
3971,"user3971",25,"non-binary","tablet","bottom","entertainment","afternoon",0,6352
4024,"user4024",40,"female","desktop","top","entertaiment","night",0,6354
7355,"user7355",38,"male","tablet","bottom","news","morning",0,6355
2460,"user2460",40,"non-binary","tablet","side","entertaiment","morning",0,6356
6509,"user6509",62,"female","mobile","bottom","entertaiment","morning",0,6357
714,"user714",32,"female","desktop","top","entertaiment","morning",0,6360
6913,"user6913",57,"female","desktop","bottom","entertaiment","morning",0,6361
3110,"user3110",63,"female","desktop","side","entertaiment","night",0,6362
56,"user56",23,"non-binary","desktop","top","entertaiment","afternoon",0,6363
2359,"user2359",40,"non-binary","desktop","side","news","night",0,6365
4011,"user4011",20,"male","desktop","top","shopping","morning",0,6367
5637,"user5637",40,"female","tablet","bottom","news","morning",0,6369
1341,"user1341",40,"non-binary","desktop","bottom","entertaiment","night",0,6370
2640,"user2640",40,"female","tablet","side","entertaiment","evening",0,6371
407,"user407",40,"male","desktop","bottom","entertainment","afternoon",0,6377
3933,"user3933",59,"non-binary","tablet","bottom","shopping","morning",0,6378
5838,"user5838",27,"female","tablet","bottom","entertaiment","evening",0,6386
420,"user420",56,"female","mobile","top","education","afternoon",0,6387
9955,"user9955",34,"female","tablet","side","entertaiment","morning",0,6388
6274,"user6274",40,"female","desktop","top","shopping","afternoon",0,6391
1200,"user1200",40,"female","mobile","top","shopping","afternoon",0,6398
4198,"user4198",21,"male","desktop","bottom","entertaiment","morning",0,6406
212,"user212",40,"female","desktop","bottom","entertaiment","afternoon",0,6408
8930,"user8930",24,"non-binary","desktop","top","shopping","night",0,6409
6042,"user6042",62,"non-binary","desktop","bottom","entertaiment","morning",0,6411
6907,"user6907",40,"female","desktop","side","shopping","afternoon",0,6414
3471,"user3471",40,"female","mobile","side","entertaiment","morning",0,6416
2593,"user2593",38,"non-binary","mobile","bottom","entertaiment","morning",0,6421
664,"user664",51,"female","desktop","bottom","education","evening",0,6424
9238,"user9238",40,"non-binary","desktop","top","shopping","evening",0,6427
735,"user735",40,"female","desktop","side","social media","morning",0,6433
4793,"user4793",40,"female","desktop","top","news","morning",0,6435
